"","GEOID","car_pct_2010","transit_pct_2010","bicycle_pct_2010","walk_pct_2010","car_pct_2011","transit_pct_2011","bicycle_pct_2011","walk_pct_2011","car_pct_2012","transit_pct_2012","bicycle_pct_2012","walk_pct_2012","car_pct_2013","transit_pct_2013","bicycle_pct_2013","walk_pct_2013","car_pct_2014","transit_pct_2014","bicycle_pct_2014","walk_pct_2014","car_pct_2015","transit_pct_2015","bicycle_pct_2015","walk_pct_2015"
"506","06037201602",78.4913793103448,5.94827586206897,0,11.6379310344828,74.4021257750221,8.06023029229407,0,12.9317980513729,93.1330472103004,1.00143061516452,0,0,90.2029391182645,3.07907627711686,0,0,92.1469284357188,3.73654211526282,0,0,94.8287910552062,3.84346610761705,0,0
"507","06037201700",75.652841781874,15.9754224270353,0,5.91397849462366,81.4004376367615,14.0773158278629,0,2.11524434719183,79.000884173298,7.64809902740937,0,8.88594164456233,79.7576301615799,7.89946140035907,0,6.86714542190305,81.4584259670965,7.64784348599377,0.222321031569586,6.00266785237884,82.7641623141824,6.38810767376456,0.522298111691442,5.06227400562475
"508","06037203100",76.3428571428571,13.8857142857143,0.514285714285714,8.17142857142857,72.5925925925926,18.1766381766382,0.512820512820513,5.58404558404558,81.7348377997179,12.2708039492243,0,4.37235543018336,80.7439824945295,14.5878920495988,0,2.69876002917578,80.4420629604822,12.6590756865372,0,5.09042196918955,78.0712530712531,17.1375921375921,0.737100737100737,3.07125307125307
"509","06037203200",62.6970227670753,16.9877408056042,0,20.3152364273205,65.7099697885196,17.0694864048338,0,17.0694864048338,73.5068007096393,16.2034299231224,0.532229450029568,5.14488468361916,77.5633958103638,12.4035281146637,0,6.61521499448732,75.4938601174586,12.9738387613454,0,5.60597971169247,73.0228044638525,14.6530810286269,0,6.84133915574964
"510","06037203300",55.1878855860909,15.1991026360067,1.62647223780146,25.5187885586091,56.8263473053892,14.1916167664671,1.73652694610778,21.6766467065868,75.4807692307692,17.1474358974359,0,7.37179487179487,78.3225806451613,13.8064516129032,0,7.87096774193548,74.5152354570637,15.2354570637119,2.63157894736842,6.78670360110803,76.1904761904762,12.3152709359606,2.79146141215107,7.7175697865353
"511","06037203500",79.6827021494371,16.8372569089048,0,1.79119754350051,74.2084052964882,16.2348877374784,0,6.44789867587795,55.3799392097264,15.4407294832827,1.58054711246201,21.8844984802432,54.8970679975047,15.0966936993138,1.55957579538366,22.2707423580786,56.2694946974423,14.3480973175296,1.37242669993762,23.5184029943855,60.3007518796992,18.1203007518797,0,14.812030075188
"512","06037203600",66.3564781675018,24.6957766642806,0,5.51181102362205,67.6402767102229,21.2913143735588,0,5.68793235972329,75.6260434056761,12.2426265998887,0,7.90205898720089,73.0854605993341,11.2652608213097,0,8.32408435072142,75.8639605046626,10.4223806911684,0,6.8019747668678,72.3009814612868,12.4318429661941,1.03598691384951,8.23336968375136
"513","06037203710",61.7831074035454,26.2252346193952,0,8.08133472367049,64.3165467625899,24.0767386091127,0,6.71462829736211,70.9388971684054,18.1818181818182,0,4.76900149031297,65.4574132492114,23.8170347003155,0,5.6782334384858,61.7494440326168,24.9814677538918,1.1119347664937,6.00444773906597,66.5680473372781,22.4112426035503,1.18343195266272,5.91715976331361
"514","06037203720",74.4692737430168,20.8379888268156,0,3.24022346368715,75.1736111111111,22.1643518518519,0,1.90972222222222,65.6976744186046,21.5116279069767,0,6.07235142118863,64.9122807017544,19.4931773879142,0,6.56270305393112,60.1678502259522,23.8218205293738,0,5.68108457069077,61.9296933433059,23.2610321615557,0.598354525056096,5.38519072550486
"515","06037203800",81.4307458143075,8.37138508371385,0,6.0882800608828,75.7446808510638,11.7446808510638,0.51063829787234,9.19148936170213,79.73713033954,16.8127053669222,0,2.84775465498357,85.5787476280835,9.74067046173308,0.695762175838077,3.03605313092979,71.8522663682149,17.6832680470062,4.19697817571349,4.42081701175154,74.0760020822488,14.6277980218636,3.90421655387819,5.30973451327434
"516","06037203900",73.2342007434944,13.7546468401487,0,8.27137546468401,68.9043209876543,16.5123456790123,0,8.41049382716049,67.1631205673759,16.1702127659574,0.851063829787234,13.1914893617021,66.5920954511559,19.8359433258762,0.52199850857569,11.9313944817301,63.8228055783429,20.4265791632486,0.574241181296144,14.0278917145201,68.6936936936937,17.6426426426426,0.750750750750751,12.0870870870871
"517","06037204110",65.2439024390244,20.0457317073171,1.52439024390244,9.98475609756098,70,14.297520661157,0,13.2231404958678,69.0586419753086,17.1296296296296,0,7.17592592592593,72.8786677240285,14.3536875495638,0,6.58207771609834,74.0940632228219,11.8735543562066,0,6.86198920585968,73.037542662116,12.9692832764505,0,5.37542662116041
"518","06037204120",57.5734157650695,26.3523956723338,1.93199381761978,12.6738794435858,55.3138075313808,29.2887029288703,2.09205020920502,10.8786610878661,67.0992366412214,17.7099236641221,0,12.9007633587786,72.4550898203593,17.7074422583405,0,8.46877673224979,79.3487574978578,12.2536418166238,1.54241645244216,4.45586975149957,78.117048346056,12.7226463104326,1.44189991518236,6.02205258693808
"519","06037204200",79.1929382093317,12.2950819672131,2.58511979823455,4.35056746532156,74.8982360922659,15.6716417910448,2.64586160108548,3.79918588873813,51.5232974910394,30.1971326164875,2.5089605734767,10.4838709677419,52.6732673267327,26.9306930693069,2.97029702970297,9.30693069306931,65.3914590747331,25.711743772242,0.533807829181495,2.58007117437722,65.3976311336717,26.2267343485618,0.50761421319797,2.45346869712352
"520","06037204300",72.1153846153846,9.97596153846154,0,14.9038461538462,66.8335419274093,10.1376720901126,0,20.5256570713392,73.3829421866056,18.7750429307384,2.40412135088724,2.46136233543217,69.8430493273543,18.4417040358744,2.80269058295964,4.14798206278027,73.8080869040435,18.7688593844297,1.44840072420036,3.43995171997586,74.3346007604563,17.0468948035488,0.443599493029151,4.68948035487959
"521","06037204410",60.2720114531138,27.1295633500358,0,7.8740157480315,60.4166666666667,24.5,0,10.8333333333333,63.0695443645084,12.3501199040767,1.19904076738609,20.1438848920863,54.0466392318244,15.6378600823045,1.37174211248285,23.5939643347051,59.8930481283422,19.5187165775401,1.60427807486631,13.6363636363636,62.3477297895903,19.4905869324474,1.21816168327796,13.0675526024363
